"Unique.ID","Grantor","Grantee","Program","Year","Date","EndDate","Amount","AmendmentNumber","Funding.Agency","Funding.Source","Category","Location","Issued","Funding.Type","Years","Average.By.Year","City.Year","Population","Amount.Per.Capita","Amount.Per.PEH","Population.PEH","ExpenditureType"
"1120","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2020,"6/30/2020","","$1,509.38","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$4.82","313","Crisis Management"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2020,"6/30/2020","","$4,266.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2020","273384","$0.02","$13.63","313","Diversion"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"6/30/2020","","$11,424.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$36.50","313","Prevention"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"7/31/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"7/31/2020","","$577.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.85","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"7/31/2020","","$577.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.85","313","Crisis Management"
"","City of Chula Vista","CHULA VISTA EXTENDED STAY LLC","Hotel/Motel Voucher",2020,"8/18/2020","","$3,060.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$9.78","313","Crisis Management"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"8/18/2020","","$11,865.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$37.91","313","Prevention"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2020,"8/19/2020","","$4,372.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2020","273384","$0.02","$13.97","313","Diversion"
"","City of Chula Vista","CHULA VISTA EXTENDED STAY LLC","Hotel/Motel Voucher",2020,"8/21/2020","","$13,050.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.05","$41.69","313","Crisis Management"
"1121","City of Chula Vista","SBCS CORPORATION","Homeless Services",2020,"8/21/2020","","$11,350.00","","","CDBG","Supportive Services","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$36.26","313","Crisis Management"
"1121","City of Chula Vista","SBCS CORPORATION","Homeless Services",2020,"8/21/2020","","$13,284.00","","","CDBG","Supportive Services","","","",NA,"","City of Chula Vista|2020","273384","$0.05","$42.44","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$808.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.58","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$330.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.05","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$82.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$0.26","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$577.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.85","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$82.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$0.26","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"8/27/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"9/22/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","CHULA VISTA EXTENDED STAY LLC","Hotel/Motel Voucher",2020,"9/30/2020","","$5,704.28","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.02","$18.22","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"10/30/2020","","$654.50","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$2.09","313","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"10/30/2020","","$374.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.19","313","Crisis Management"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2020,"11/6/2020","","$3,588.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$11.46","313","Diversion"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2020,"11/6/2020","","$3,224.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$10.30","313","Diversion"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2020,"11/10/2020","","$1,861.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$5.95","313","Prevention"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2020,"11/12/2020","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$3.50","313","Prevention"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2020,"11/12/2020","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$3.50","313","Prevention"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2020,"11/17/2020","","$3,121.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2020","273384","$0.01","$9.97","313","Diversion"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2020,"12/3/2020","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$3.50","313","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"12/15/2020","","$11,400.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$36.42","313","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"12/20/2020","","$11,182.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$35.73","313","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"12/20/2020","","$12,357.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.05","$39.48","313","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2020,"12/20/2020","","$11,468.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.04","$36.64","313","Prevention"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2020,"12/28/2020","","$578.55","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2020","273384","$0.00","$1.85","313","Crisis Management"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"1/4/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"1/25/2021","","$578.55","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$3.69","157","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"1/25/2021","","$578.55","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$3.69","157","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"1/25/2021","","$578.55","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$3.69","157","Crisis Management"
"2020-091","City of Chula Vista","ALPHA PROJECT FOR THE HOMELESS","Take Back the Streets",2021,"1/29/2021","","$21,406.93","","","CDBG","Transitional Employment","","","",NA,"","City of Chula Vista|2021","277220","$0.08","$136.35","157","Crisis Management"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"2/1/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"2020-099","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2021,"2/15/2021","","$3,205.34","","","ESG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$20.42","157","Crisis Management"
"2020-100","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2021,"2/15/2021","","$4,989.36","","","ESG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.02","$31.78","157","Crisis Management"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2021,"3/1/2021","","$12,217.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.04","$77.82","157","Prevention"
"2020-091","City of Chula Vista","ALPHA PROJECT FOR THE HOMELESS","Take Back the Streets",2021,"3/9/2021","","$7,891.74","","","CDBG","Transitional Employment","","","",NA,"","City of Chula Vista|2021","277220","$0.03","$50.27","157","Crisis Management"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"3/10/2021","","$1,948.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$12.41","157","Diversion"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"3/12/2021","","$2,959.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$18.85","157","Diversion"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"3/15/2021","","$3,393.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$21.61","157","Diversion"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"3/15/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"3/23/2021","","$553.00","","","Housing Authority","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$3.52","157","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"3/23/2021","","$100.00","","","Housing Authority","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$0.64","157","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"3/23/2021","","$600.00","","","Housing Authority","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$3.82","157","Crisis Management"
"","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"3/23/2021","","$55.99","","","Housing Authority","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$0.36","157","Crisis Management"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"4/1/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"2020-091","City of Chula Vista","ALPHA PROJECT FOR THE HOMELESS","Take Back the Streets",2021,"4/1/2021","","$5,748.49","","","CDBG","Transitional Employment","","","",NA,"","City of Chula Vista|2021","277220","$0.02","$36.61","157","Crisis Management"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"5/4/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"5/6/2021","","$325.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$2.07","157","Diversion"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"5/6/2021","","$441.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$2.81","157","Diversion"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2021,"5/7/2021","","$2,071.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$13.19","157","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2021,"5/7/2021","","$1,222.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$7.78","157","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2021,"5/12/2021","","$2,982.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$18.99","157","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2021,"5/19/2021","","$1,222.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$7.78","157","Prevention"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"5/20/2021","","$407.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$2.59","157","Diversion"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"6/2/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"2020-101","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2021,"6/24/2021","","$4,282.06","","","ESG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.02","$27.27","157","Crisis Management"
"16111-A3","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2021,"6/30/2021","","$2,874.00","","","ESG","Rapid Rehousing Services","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$18.31","157","Diversion"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"7/2/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"2020-091","City of Chula Vista","ALPHA PROJECT FOR THE HOMELESS","Take Back the Streets",2021,"8/18/2021","","$64,952.84","","","CDBG","Transitional Employment","","","",NA,"","City of Chula Vista|2021","277220","$0.23","$413.71","157","Crisis Management"
"2020-094","City of Chula Vista","MCALISTER INSTITUTE FOR TREATMENT & EDUCATION, INC","Work for Hope",2021,"8/18/2021","","$26,835.78","","","CDBG","Supportive Services","","","",NA,"","City of Chula Vista|2021","277220","$0.10","$170.93","157","Crisis Management"
"2020-102","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2021,"8/18/2021","","$2,523.24","","","ESG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.01","$16.07","157","Crisis Management"
"2020-100","City of Chula Vista","SBCS CORPORATION","Homeless Services",2021,"8/18/2021","","$55,727.00","","","ESG","Supportive Services","","","",NA,"","City of Chula Vista|2021","277220","$0.20","$354.95","157","Crisis Management"
"","City of Chula Vista","KIKU GARDENS","Tenant-Based Rental Assistance",2021,"8/19/2021","","$1,094.00","","","HOME","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.97","157","Prevention"
"1066","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"8/25/2021","","$1,078.77","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$6.87","157","Crisis Management"
"1066","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"8/25/2021","","$125.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$0.80","157","Crisis Management"
"1066","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"8/25/2021","","$125.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$0.80","157","Crisis Management"
"1066","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"8/25/2021","","$125.00","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$0.80","157","Crisis Management"
"1066","City of Chula Vista","ONE TIME VENDOR","Hotel/Motel Voucher",2021,"8/25/2021","","$261.18","","","CDBG","#N/A","","","",NA,"","City of Chula Vista|2021","277220","$0.00","$1.66","157","Crisis Management"
